case_id;line_id;from;to;time
324;13;Заполнение анкеты;Проверка;169.7940765754534
324;14;Проверка;Решение о найме;309.9483953037992
324;15;Решение о найме;Согласование офера в компании;136.146228294876
324;16;Согласование офера в компании;Готов к оформлению;268.027062205142
324;17;Готов к оформлению;Оформление;21.61119840203718
324;18;Оформление;Оформлен;5.375598154796265
325;1;Новый;Рассмотрение заказчиком;485.0239762145736
325;2;Рассмотрение заказчиком;Оценка кандидата;436.7258319009348
325;3;Оценка кандидата;Отклонен;712.2302388141413
326;1;Новый;Рассмотрение рекрутером;136.0837445236839
326;2;Рассмотрение рекрутером;Резерв;1.944258032899997
326;3;Резерв;Самоотказ;978.2112916824256
326;4;Самоотказ;Отклонен;47.36789304533591
327;1;Новый;Рассмотрение рекрутером;724.5654783404425
327;2;Рассмотрение рекрутером;Готов к переводу;3.377024391978943
327;3;Готов к переводу;Оформлен;88.43121043509639
328;1;Новый;Рассмотрение заказчиком;159.3281302141957
328;2;Рассмотрение заказчиком;Планирование интервью;448.8002781084696
328;3;Планирование интервью;Отклонен;718.8689759167959
329;1;Новый;Рассмотрение заказчиком;596.3396875656604
329;2;Рассмотрение заказчиком;Оценка кандидата;305.7555034205469
329;3;Оценка кандидата;Отклонен;476.966460243325
330;1;Новый;Рассмотрение заказчиком;480.959085632959
330;2;Рассмотрение заказчиком;Интервью;646.9280748032256
330;3;Интервью;Интервью;1.374296214690825
330;4;Интервью;Планирование интервью;1.457338334319689
330;5;Планирование интервью;Интервью;311.7965512870614
330;6;Интервью;Планирование интервью;0.69334433535245
330;7;Планирование интервью;Отклонен;344.1287526982441
331;1;Новый;Рассмотрение заказчиком;343.8624662201864
331;2;Рассмотрение заказчиком;Отклонен;552.9995024282573
332;1;Новый;Рассмотрение рекрутером;163.58239758865
332;2;Рассмотрение рекрутером;Планирование интервью;2.224497876515834
332;3;Планирование интервью;Интервью;518.0851101211167
