case_id,line_id,from,to,time,start_time,end_time
132,5,Готов к переводу,Оформлен,22.92330904844422,2024-03-15 17:09:47.393535,2024-03-16 16:05:11.393535
133,1,Новый,Рассмотрение рекрутером,428.5069353025231,2024-01-01 00:00:52.367810,2024-01-18 20:31:16.367810
133,2,Рассмотрение рекрутером,Отклонен,1.679011893324116,2024-01-18 20:31:16.367810,2024-01-18 22:12:01.367810
134,1,Новый,Рассмотрение заказчиком,164.3030337396823,2024-01-01 00:02:04.624604,2024-01-07 20:20:14.624604
134,2,Рассмотрение заказчиком,Интервью,38.11206831094038,2024-01-07 20:20:14.624604,2024-01-09 10:26:58.624604
134,3,Интервью,Интервью,1.507211716084406,2024-01-09 10:26:58.624604,2024-01-09 11:57:24.624604
134,4,Интервью,Планирование интервью,0.7695120968102862,2024-01-09 11:57:24.624604,2024-01-09 12:43:34.624604
134,5,Планирование интервью,Интервью,503.6804942272749,2024-01-09 12:43:34.624604,2024-01-30 12:24:24.624604
134,6,Интервью,Интервью,1.580522032223506,2024-01-30 12:24:24.624604,2024-01-30 13:59:14.624604
134,7,Интервью,Планирование интервью,1.822752153001859,2024-01-30 13:59:14.624604,2024-01-30 15:48:36.624604
134,8,Планирование интервью,Отклонен,523.7666627973739,2024-01-30 15:48:36.624604,2024-02-21 11:34:36.624604
135,1,Новый,Рассмотрение заказчиком,461.5475976202783,2024-01-01 00:02:06.209515,2024-01-20 05:34:57.209515
135,2,Рассмотрение заказчиком,Отклонен,318.3721554963604,2024-01-20 05:34:57.209515,2024-02-02 11:57:17.209515
136,1,Новый,Рассмотрение заказчиком,729.3274711914476,2024-01-01 00:04:14.012542,2024-01-31 09:23:52.012542
136,2,Рассмотрение заказчиком,Планирование интервью,437.7111822844033,2024-01-31 09:23:52.012542,2024-02-18 15:06:33.012542
136,3,Планирование интервью,Отклонен,135.1432534936355,2024-02-18 15:06:33.012542,2024-02-24 06:15:08.012542
137,1,Новый,Рассмотрение рекрутером,712.502647379382,2024-01-01 00:01:42.090546,2024-01-30 16:31:51.090546
137,2,Рассмотрение рекрутером,Самоотказ,2.10949360120396,2024-01-30 16:31:51.090546,2024-01-30 18:38:25.090546
137,3,Самоотказ,Отклонен,267.7832533900261,2024-01-30 18:38:25.090546,2024-02-10 22:25:25.090546
138,1,Новый,Рассмотрение заказчиком,722.6634187552021,2024-01-01 00:00:54.892024,2024-01-31 02:40:42.892024
138,2,Рассмотрение заказчиком,Оценка кандидата,62.59226225453777,2024-01-31 02:40:42.892024,2024-02-02 17:16:14.892024
138,3,Оценка кандидата,Отклонен,305.4471561499369,2024-02-02 17:16:14.892024,2024-02-15 10:43:04.892024
139,1,Новый,Рассмотрение заказчиком,98.6931486132467,2024-01-01 00:05:31.542850,2024-01-05 02:47:06.542850
139,2,Рассмотрение заказчиком,Оценка кандидата,251.56717225352,2024-01-05 02:47:06.542850,2024-01-15 14:21:08.542850
139,3,Оценка кандидата,Отклонен,82.30450950127106,2024-01-15 14:21:08.542850,2024-01-19 00:39:24.542850
140,1,Новый,Рассмотрение рекрутером,75.33425124924183,2024-01-01 00:05:13.884595,2024-01-04 03:25:16.884595
140,2,Рассмотрение рекрутером,Резерв,2.57834876763395,2024-01-04 03:25:16.884595,2024-01-04 05:59:58.884595
140,3,Резерв,Не выходит на связь,4716.30391107473,2024-01-04 05:59:58.884595,2024-07-18 18:18:12.884595
140,4,Не выходит на связь,Резерв,645.5886519239926,2024-07-18 18:18:12.884595,2024-08-14 15:53:31.884595
140,5,Резерв,Не выходит на связь,6770.575386590361,2024-08-14 15:53:31.884595,2025-05-23 18:28:02.884595
140,6,Не выходит на связь,Рассмотрение заказчиком,141.0344846781101,2025-05-23 18:28:02.884595,2025-05-29 15:30:07.884595
140,7,Рассмотрение заказчиком,Планирование интервью,562.4807666811425,2025-05-29 15:30:07.884595,2025-06-22 01:58:57.884595
140,8,Планирование интервью,Интервью,194.2887486805046,2025-06-22 01:58:57.884595,2025-06-30 04:16:17.884595
140,9,Интервью,Заполнение анкеты,1.754848005647569,2025-06-30 04:16:17.884595,2025-06-30 06:01:34.884595
140,10,Заполнение анкеты,Заполнение анкеты,103.1801254982276,2025-06-30 06:01:34.884595,2025-07-04 13:12:23.884595
140,11,Заполнение анкеты,Заполнение анкеты,193.5397929679763,2025-07-04 13:12:23.884595,2025-07-12 14:44:46.884595
140,12,Заполнение анкеты,Проверка,303.4572986005733,2025-07-12 14:44:46.884595,2025-07-25 06:12:12.884595
140,13,Проверка,Решение о найме,437.9592187103034,2025-07-25 06:12:12.884595,2025-08-12 12:09:46.884595
140,14,Решение о найме,Согласование офера в компании,92.78071803782682,2025-08-12 12:09:46.884595,2025-08-16 08:56:36.884595
140,15,Согласование офера в компании,Готов к оформлению,203.2675014234799,2025-08-16 08:56:36.884595,2025-08-24 20:12:39.884595
140,16,Готов к оформлению,Оформление,60.20767697352126,2025-08-24 20:12:39.884595,2025-08-27 08:25:07.884595
140,17,Оформление,Оформлен,6.709292807312327,2025-08-27 08:25:07.884595,2025-08-27 15:07:40.884595
141,1,Новый,Рассмотрение заказчиком,705.7964387954526,2024-01-01 00:01:08.341917,2024-01-30 09:48:55.341917
141,2,Рассмотрение заказчиком,Планирование интервью,203.6082268842063,2024-01-30 09:48:55.341917,2024-02-07 21:25:24.341917
141,3,Планирование интервью,Отклонен,432.5831158129064,2024-02-07 21:25:24.341917,2024-02-25 22:00:24.341917
142,1,Новый,Рассмотрение заказчиком,264.4576864013301,2024-01-01 00:02:52.765455,2024-01-12 00:30:19.765455
142,2,Рассмотрение заказчиком,Отклонен,47.87158658298471,2024-01-12 00:30:19.765455,2024-01-14 00:22:37.765455
143,1,Новый,Рассмотрение заказчиком,36.46548559100822,2024-01-01 00:05:05.812485,2024-01-02 12:33:00.812485
143,2,Рассмотрение заказчиком,Оценка кандидата,317.9090164855069,2024-01-02 12:33:00.812485,2024-01-15 18:27:33.812485
143,3,Оценка кандидата,Отклонен,484.7795236736775,2024-01-15 18:27:33.812485,2024-02-04 23:14:19.812485
144,1,Новый,Рассмотрение рекрутером,243.7978646662216,2024-01-01 00:05:51.838548,2024-01-11 03:53:43.838548
144,2,Рассмотрение рекрутером,Резерв,3.784019971284644,2024-01-11 03:53:43.838548,2024-01-11 07:40:45.838548
144,3,Резерв,Самоотказ,7363.378384132283,2024-01-11 07:40:45.838548,2024-11-13 03:03:27.838548
144,4,Самоотказ,Отклонен,212.0330685224737,2024-11-13 03:03:27.838548,2024-11-21 23:05:27.838548
145,1,Новый,Рассмотрение заказчиком,445.8867603539659,2024-01-01 00:02:41.012879,2024-01-19 13:55:53.012879
145,2,Рассмотрение заказчиком,Интервью,544.4296494997167,2024-01-19 13:55:53.012879,2024-02-11 06:21:40.012879
145,3,Интервью,Интервью,0.9116805133402018,2024-02-11 06:21:40.012879,2024-02-11 07:16:22.012879
145,4,Интервью,Заполнение анкеты,0.6906590913602877,2024-02-11 07:16:22.012879,2024-02-11 07:57:48.012879
145,5,Заполнение анкеты,Проверка,321.9560118091546,2024-02-11 07:57:48.012879,2024-02-24 17:55:10.012879
145,6,Проверка,Решение о найме,407.2174995437865,2024-02-24 17:55:10.012879,2024-03-12 17:08:13.012879
145,7,Решение о найме,Согласование офера в компании,137.5236069338538,2024-03-12 17:08:13.012879,2024-03-18 10:39:38.012879
145,8,Согласование офера в компании,Готов к оформлению,52.60609740751261,2024-03-18 10:39:38.012879,2024-03-20 15:16:00.012879
145,9,Готов к оформлению,Оформление,119.2733679421788,2024-03-20 15:16:00.012879,2024-03-25 14:32:24.012879
145,10,Оформление,Оформлен,2.612773955591486,2024-03-25 14:32:24.012879,2024-03-25 17:09:10.012879
146,1,Новый,Рассмотрение заказчиком,245.5713951645142,2024-01-01 00:01:14.580739,2024-01-11 05:35:31.580739
146,2,Рассмотрение заказчиком,Оценка кандидата,702.0611232284759,2024-01-11 05:35:31.580739,2024-02-09 11:39:11.580739
146,3,Оценка кандидата,Отклонен,508.9611067695788,2024-02-09 11:39:11.580739,2024-03-01 16:36:51.580739
147,1,Новый,Рассмотрение рекрутером,395.0696062155356,2024-01-01 00:01:06.122694,2024-01-17 11:05:16.122694
147,2,Рассмотрение рекрутером,Готов к переводу,3.179719639905935,2024-01-17 11:05:16.122694,2024-01-17 14:16:03.122694
147,3,Готов к переводу,Отклонен,292.6204083982734,2024-01-17 14:16:03.122694,2024-01-29 18:53:17.122694
148,1,Новый,Рассмотрение заказчиком,691.7708011570495,2024-01-01 00:03:51.062668,2024-01-29 19:50:05.062668
148,2,Рассмотрение заказчиком,Оценка кандидата,356.281538981664,2024-01-29 19:50:05.062668,2024-02-13 16:06:59.062668
148,3,Оценка кандидата,Отклонен,65.67880375873047,2024-02-13 16:06:59.062668,2024-02-16 09:47:43.062668
149,1,Новый,Рассмотрение заказчиком,651.2882820271377,2024-01-01 00:05:43.928092,2024-01-28 03:23:00.928092
149,2,Рассмотрение заказчиком,Отклонен,727.2593525512993,2024-01-28 03:23:00.928092,2024-02-27 10:38:34.928092
150,1,Новый,Рассмотрение рекрутером,620.1074857168413,2024-01-01 00:05:42.918419,2024-01-26 20:12:08.918419
150,2,Рассмотрение рекрутером,Планирование интервью,3.22326761965045,2024-01-26 20:12:08.918419,2024-01-26 23:25:32.918419
150,3,Планирование интервью,Отклонен,708.8288597040396,2024-01-26 23:25:32.918419,2024-02-25 12:15:16.918419
151,1,Новый,Рассмотрение рекрутером,240.7891827871449,2024-01-01 00:03:41.228702,2024-01-11 00:51:02.228702
151,2,Рассмотрение рекрутером,Отклонен,2.888403692915646,2024-01-11 00:51:02.228702,2024-01-11 03:44:20.228702
152,1,Новый,Рассмотрение заказчиком,155.5348696782957,2024-01-01 00:02:36.398627,2024-01-07 11:34:41.398627
152,2,Рассмотрение заказчиком,Оценка кандидата,655.6391246300964,2024-01-07 11:34:41.398627,2024-02-03 19:13:02.398627
152,3,Оценка кандидата,Отклонен,575.5686830344359,2024-02-03 19:13:02.398627,2024-02-27 18:47:09.398627
153,1,Новый,Рассмотрение рекрутером,588.1966275503,2024-01-01 00:01:16.361013,2024-01-25 12:13:03.361013
153,2,Рассмотрение рекрутером,Отклонен,1.417412812764488,2024-01-25 12:13:03.361013,2024-01-25 13:38:06.361013
154,1,Новый,Рассмотрение заказчиком,444.9280007962397,2024-01-01 00:01:04.823493,2024-01-19 12:56:44.823493
154,2,Рассмотрение заказчиком,Отклонен,342.1667557203892,2024-01-19 12:56:44.823493,2024-02-02 19:06:45.823493
155,1,Новый,Рассмотрение заказчиком,317.7141511583492,2024-01-01 00:04:52.688872,2024-01-14 05:47:42.688872
155,2,Рассмотрение заказчиком,Интервью,728.2256022465752,2024-01-14 05:47:42.688872,2024-02-13 14:01:15.688872
155,3,Интервью,Заполнение анкеты,1.944418759733749,2024-02-13 14:01:15.688872,2024-02-13 15:57:55.688872
155,4,Заполнение анкеты,Заполнение анкеты,154.4303875288166,2024-02-13 15:57:55.688872,2024-02-20 02:23:44.688872
155,5,Заполнение анкеты,Заполнение анкеты,248.0000303660223,2024-02-20 02:23:44.688872,2024-03-01 10:23:44.688872
155,6,Заполнение анкеты,Заполнение анкеты,57.69506434758995,2024-03-01 10:23:44.688872,2024-03-03 20:05:26.688872
155,7,Заполнение анкеты,Проверка,169.5772060649966,2024-03-03 20:05:26.688872,2024-03-10 21:40:04.688872
155,8,Проверка,Решение о найме,389.9983617599561,2024-03-10 21:40:04.688872,2024-03-27 03:39:58.688872
155,9,Решение о найме,Согласование офера в компании,14.27508765602612,2024-03-27 03:39:58.688872,2024-03-27 17:56:29.688872
